timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
1.020000,-0.465131,0.165296,-0.005586,0.717608,-0.235375,-0.119152,-0.335230,-0.190908,-0.142644,0.748778,-0.372996,0.135398,-0.015311,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.040000,-0.465946,0.168183,-0.001157,0.713872,-0.230044,-0.118894,-0.332726,-0.187578,-0.140710,0.747161,-0.374524,0.133877,-0.015536,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.060000,-0.466753,0.171118,0.003407,0.710114,-0.224670,-0.118613,-0.330210,-0.184206,-0.138698,0.745527,-0.376055,0.132350,-0.015769,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.080000,-0.467513,0.174023,0.008033,0.706473,-0.219440,-0.118303,-0.327774,-0.180894,-0.136625,0.743928,-0.377529,0.130875,-0.016008,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.100000,-0.468184,0.176821,0.012649,0.703083,-0.214535,-0.117955,-0.325512,-0.177743,-0.134506,0.742417,-0.378885,0.129509,-0.016250,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.120000,-0.468731,0.179437,0.017188,0.700071,-0.210127,-0.117562,-0.323508,-0.174848,-0.132358,0.741041,-0.380067,0.128305,-0.016494,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.140000,-0.469120,0.181805,0.021586,0.697552,-0.206374,-0.117120,-0.321843,-0.172295,-0.130194,0.739846,-0.381026,0.127312,-0.016736,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.160000,-0.469321,0.183867,0.025788,0.695627,-0.203410,-0.116622,-0.320583,-0.170160,-0.128028,0.738870,-0.381716,0.126572,-0.016975,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.180000,-0.469312,0.185574,0.029748,0.694376,-0.201347,-0.116064,-0.319784,-0.168505,-0.125871,0.738144,-0.382101,0.126120,-0.017210,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.200000,-0.469075,0.186891,0.033429,0.693859,-0.200265,-0.115445,-0.319488,-0.167376,-0.123734,0.737692,-0.382156,0.125980,-0.017439,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.220000,-0.468599,0.187794,0.036806,0.694114,-0.200215,-0.114763,-0.319718,-0.166800,-0.121624,0.737528,-0.381865,0.126169,-0.017660,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.240000,-0.467883,0.188276,0.039866,0.695153,-0.201215,-0.114019,-0.320484,-0.166790,-0.119546,0.737657,-0.381221,0.126690,-0.017874,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.260000,-0.466931,0.188340,0.042609,0.696963,-0.203248,-0.113215,-0.321776,-0.167336,-0.117505,0.738076,-0.380232,0.127540,-0.018079,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.280000,-0.465754,0.188005,0.045044,0.699506,-0.206265,-0.112354,-0.323569,-0.168414,-0.115500,0.738770,-0.378914,0.128700,-0.018277,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
