timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.980000,-0.418193,0.184881,0.073477,0.781922,-0.325084,-0.124534,-0.418193,-0.184881,-0.073477,0.781922,-0.325084,0.124534,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.000000,-0.418060,0.184856,0.073515,0.781607,-0.324928,-0.124525,-0.418060,-0.184856,-0.073515,0.781607,-0.324928,0.124525,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.020000,-0.417904,0.184826,0.073560,0.781239,-0.324747,-0.124516,-0.417904,-0.184826,-0.073560,0.781239,-0.324747,0.124516,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.040000,-0.417726,0.184792,0.073611,0.780818,-0.324539,-0.124504,-0.417726,-0.184792,-0.073611,0.780818,-0.324539,0.124504,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.060000,-0.417526,0.184754,0.073669,0.780346,-0.324306,-0.124492,-0.417526,-0.184754,-0.073669,0.780346,-0.324306,0.124492,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.080000,-0.417304,0.184711,0.073732,0.779823,-0.324048,-0.124478,-0.417304,-0.184711,-0.073732,0.779823,-0.324048,0.124478,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.100000,-0.417063,0.184665,0.073802,0.779252,-0.323766,-0.124463,-0.417063,-0.184665,-0.073802,0.779252,-0.323766,0.124463,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.120000,-0.416800,0.184615,0.073877,0.778633,-0.323461,-0.124447,-0.416800,-0.184615,-0.073877,0.778633,-0.323461,0.124447,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.140000,-0.416519,0.184561,0.073958,0.777968,-0.323133,-0.124429,-0.416519,-0.184561,-0.073958,0.777968,-0.323133,0.124429,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.160000,-0.416218,0.184503,0.074045,0.777258,-0.322782,-0.124410,-0.416218,-0.184503,-0.074045,0.777258,-0.322782,0.124410,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
